5.0617E-01	2.324E-03	0	1173.228	0.003
4.7633E-01	2.191E-03	0	1332.492	0.004
				
1.1282E+00	5.8292E-03	0	276.3989	0.0012
				
9.9203E-01	1.6483E-03	0	356.0129	0.0007
				
				
7.1201E-01	2.9032E-03	0	661.6570	0.0030
				
4.6896E-01	2.1722E-03	0	1274.5370	0.0070
				
5.3948E-01	3.2801E-03	0	1115.539	0.002
				
				
				
5.9360E-01	2.5503E-03	0	898.042	0.003
3.8758E-01	1.9847E-03	0	1836.063	0.012
